date,pred_1,se_1,pred_2,se_2,pred_3,se_3,pred_4,se_4,pred_5,se_5,pred_6,se_6,pred_7,se_7,log_value,beta
5/24/2009,0.459739439,0.971720822,0.323459546,0.691599651,0.486849465,1.522342796,0.456993725,0.846346301,0.417529782,0.910454356,0.528703269,0.896781221,0.461642804,0.866192502,0,0.626953125
5/25/2009,0.540322153,0.990662612,0.348474437,0.743473841,0.388198952,0.793500351,0.446143403,0.681982095,0.403892126,0.837856902,0.523005116,0.850322056,0.454264825,0.919773378,0,0.63671875
5/26/2009,0.23025475,0.568529095,0.351253739,0.880321669,0.440614292,0.858705262,0.417712326,0.951780208,0.554660162,0.884207274,0.423589638,0.86918608,0.518571713,0.92068117,1.98,0.145996094
5/27/2009,0.385186078,0.853779576,0.456729225,0.838849166,1.251393258,2.462356286,0.511440391,0.810370406,0.388833793,0.808241623,0.438814701,0.841688685,0.249290116,1.622665714,0,0.685546875
5/28/2009,0.554410718,0.951041622,0.427401145,0.756617957,4.919236341,4.847223533,0.477465287,0.747630077,1.806518909,1.8985223,4.623803692,6.903917219,0.468493518,0.782854994,0,0.65234375
5/29/2009,0.411400349,0.764900665,1.603515529,3.98629363,0.373182784,2.986558957,0.397247333,0.834302043,4.488009347,5.878749611,0.44009223,0.835293424,0.437486146,0.846090419,1.8,0.190429688
5/30/2009,0.473720634,1.009323259,4.156959172,7.091780618,0.41826938,0.881757031,1.975961248,2.664309079,0.399213764,0.896597103,0.357329029,0.807786847,1.877494853,4.601782561,0,0.58984375
5/31/2009,0.413111074,0.806918942,0.411161912,0.797830889,0.352133121,0.831649687,3.042030075,8.854854168,8.741539307,9.352023824,0.331277439,5.337470156,0.404340345,0.830199748,0,0.638671875
6/1/2009,3.137987245,3.707945973,1.269524785,2.433233892,0.365024451,0.908078261,0.453539998,1.390363116,0.392885647,0.840043986,0.397890224,0.921057525,0.393362339,0.922211965,2.32,0.018066406
6/2/2009,0.01273589,3.303027977,0.565042771,1.175107273,0.471252989,1.019754759,0.525626228,1.172653155,-7.190178677,11.53819213,2.612006254,8.068412563,0.40276239,0.891004333,0,0.397460938
6/3/2009,0.626123347,1.028866214,0.406501745,0.812496683,0.39788447,0.933300045,0.661042465,0.925615554,0.417149322,0.869514091,0.594869844,0.953653436,0.524566594,1.049789088,0,0.997070313
6/4/2009,0.376413647,0.819300366,0.716005553,6.678537238,0.397304971,0.809198797,0.370811574,0.815069332,0.384267324,0.809826763,0.371079167,0.812042595,0.380762619,0.82822787,1.48,0.40625
6/5/2009,0.393676674,0.782657551,0.384067148,0.842176541,-5.012105148,6.007695541,0.377716677,0.839651468,0.392598859,0.895038279,5.641971151,6.455208184,0.429435215,0.803218745,2.16,0.029541016
6/6/2009,-0.978532015,4.233290609,0.373979631,0.82486715,0.390143925,2.807639939,0.903940471,4.291701021,0.390243888,0.833935693,0.408659628,0.835077734,3.445932663,3.593409331,0,0.615234375
6/7/2009,0.509513891,1.018561575,0.380092549,0.896800623,5.981897962,5.31693639,0.464360932,2.915561509,0.622086727,4.702370179,0.476301018,0.917314653,4.76216706,6.251809712,0,0.817138672
6/8/2009,4.328958226,4.680390235,0.380181419,0.84551965,0.368423797,0.844173329,3.202857463,6.279212453,0.417952099,0.850075794,0.391507464,4.686033721,0.386614517,0.842958843,0,0.6171875
6/9/2009,0.413963539,0.826159217,-4.516890629,5.492969419,0.405042782,0.844462035,0.414816138,0.826682516,0.40975344,0.87747073,5.038786723,6.423791142,0.407955959,1.125919044,0,0.354980469
6/10/2009,0.463309703,0.872906885,0.481017831,0.79752478,0.425414893,0.877178465,7.726123392,9.07119115,0.263225706,4.875279721,0.450475582,0.841483883,0.4877366,0.850020266,0,0.616210938
6/11/2009,0.379192518,0.80406475,0.43569624,0.83264053,0.387984111,0.84474645,0.360940705,0.825085667,0.370947381,0.816085275,0.388165556,0.847673813,0.400718187,0.834303485,0,0.595703125
6/12/2009,0.458280509,0.880038227,0.464598496,0.87585125,6.312993473,7.238634652,0.460576709,0.868671295,0.427574108,2.559097786,0.48494711,0.872077892,8.159807495,9.318359789,0,0.63671875
6/13/2009,0.418261378,0.836891165,0.408743185,1.369590761,-6.703452662,7.692364734,0.434250346,0.852994396,0.445193957,0.866479791,0.431881393,0.889419002,0.42918878,0.79434263,0,0.602539063
6/14/2009,0.465777762,0.844919359,0.506100548,0.92225512,0.494925389,0.904368402,0.461629962,0.900644302,0.478267331,0.880875391,0.48762653,0.883864767,0.486728659,0.897879333,0,0.6171875
6/15/2009,0.364861014,0.823314011,0.377584796,0.8152405,0.381217673,0.82107622,0.390504873,0.847818303,6.566400246,7.71648535,0.416311341,3.566299699,0.412266018,5.94559248,0,0.58203125
6/16/2009,0.415429521,0.806065742,0.390031673,0.788474248,0.445078085,0.825147366,0.395818977,0.822827697,0.405097308,0.811466305,0.374750185,1.099618459,0.397111011,0.813257417,0,0.658203125
6/17/2009,0.421557338,2.123374146,0.429015189,0.847686,0.049414857,4.578338309,4.809624042,5.755909187,0.407742697,0.868693604,0.39894298,4.8684146,0.431439243,0.859830771,0,0.60546875
6/18/2009,2.348954879,3.569113302,0.440111613,0.864804939,0.426245119,0.878240438,0.434422066,0.868072031,0.418259331,0.871935752,0.410565012,0.85874653,0.417985167,0.861862986,0,0.842773438
6/19/2009,-2.257578369,4.062213797,-6.737055315,7.349944663,4.753649158,6.680442328,-3.286638424,9.409984534,4.714928727,4.682727233,-3.317672916,2.274778017,2.472908356,5.33057471,0,0.510498047
6/20/2009,4.842265566,5.60653579,0.416979419,0.835920767,0.42729471,0.82848153,0.418254743,0.842692601,0.373951905,0.864161882,0.406851446,0.829434021,0.6780936,5.180255745,4,0.123413086
6/21/2009,0.381103533,0.835492138,0.520837009,3.976272755,0.476842586,5.020162684,5.174175545,6.172190999,0.415036097,0.927958827,0.977612183,3.865259512,0.442530808,4.513493787,0,0.387695313
6/22/2009,-2.269651778,2.407426534,-2.151047113,4.993476867,0.478840251,0.94364389,6.229991123,7.882140454,0.457367755,2.977532601,0.545741009,0.904413107,0.526490502,0.942170977,3.12,0.001045227
6/23/2009,0.384446064,0.790972322,1.707739886,3.484294156,0.448908489,3.450389625,0.3993448,0.856136788,2.223116077,2.366716452,0.404978702,0.830410569,0.415501301,0.83562634,0,0.345703125
6/24/2009,0.764457528,1.295669477,0.344772632,1.410793089,3.344622384,6.289279668,0.681193382,1.016436876,-0.728906083,7.97535999,0.687974552,1.016917286,0.590748227,1.123682079,0,0.626953125
6/25/2009,0.665557789,1.207946359,0.754327542,1.388066495,0.721451236,1.252619535,0.684622982,1.310809495,0.916555876,1.173060916,0.669580292,1.21765931,0.766278656,1.168390452,0,0.5546875
6/26/2009,0.47683239,0.854592461,0.485007834,0.866605892,0.486837772,0.839705948,0.447375172,4.781378101,0.63024845,6.107485926,0.462027563,0.874996028,-5.326608236,6.846944734,1.32,0.587890625
6/27/2009,0.465888413,0.847267386,0.834968843,4.220922145,0.431994984,0.861223705,0.45328713,1.855250148,0.482513145,0.858312367,0.427433505,3.119296622,0.448581236,0.867915629,3.36,0.000740051
6/28/2009,1.418789398,4.307264614,0.46163634,0.865418935,0.429833796,0.87606239,0.436898131,2.227592452,0.442803344,3.289976188,0.453555025,0.87023507,0.463235721,0.864983791,0,0.58203125
6/29/2009,0.697992075,1.133082674,0.276103882,1.058330123,0.513729121,1.082510427,0.587567899,0.859091568,6.318261243,7.871500256,0.676800194,1.108534413,0.523930029,0.99297746,0,0.741699219
6/30/2009,0.431657681,0.865278906,0.476131541,0.936743837,0.463001901,0.903284097,0.466022485,0.873642471,-2.870821427,4.377352661,3.093775286,3.401833458,0.489525216,0.882702601,0,0.538085938
7/1/2009,0.456548647,0.928908782,0.472677166,0.901603569,0.443603561,0.898545844,0.493218146,0.887829166,0.456285616,0.870349735,0.467511819,0.925246521,0.46105076,0.947991779,0,0.6171875
7/2/2009,0.42728967,3.62465985,0.441937167,0.850499166,0.491383881,2.042531713,-1.153177108,2.682024591,0.446144943,0.885629708,0.465743897,0.94509956,-2.534653018,3.180444644,0,0.623046875
7/3/2009,0.35270051,0.850659645,0.416271223,0.882386577,0.383573759,0.864639458,0.341138632,0.864573758,0.503419391,5.451939077,7.530261246,8.660567335,0.348532714,0.844902108,0,0.90625
7/4/2009,0.425687537,0.90093463,0.425435596,0.901080335,0.44933169,0.865744753,0.412132865,0.92215734,0.42601516,0.879797701,0.076660383,1.008905784,5.808188166,7.161200782,0.64,0.736328125
7/5/2009,0.422165301,0.852112595,0.443293636,0.863555861,0.383006713,5.741387902,0.453126241,0.874356175,0.441889079,0.848323568,0.444834408,0.861257962,0.431753116,1.546632179,0,0.63671875
7/6/2009,0.3897975,0.841683194,1.065150682,3.782187721,0.366050285,0.820457513,-2.46406921,4.364533931,0.345670326,0.846877356,0.40909564,0.844334683,0.991410109,3.225589884,0,0.62109375
7/7/2009,1.738053312,4.164249472,0.434656112,0.813052564,0.423291771,0.869473018,7.13452195,7.661568491,0.423448866,0.858449399,0.396934342,0.879852416,0.417906471,0.850696201,0,0.642578125
7/8/2009,0.380237713,0.766109988,0.405397619,0.797487336,0.391400879,0.821081039,2.255691534,2.621066226,0.382589945,0.780104518,2.252750297,2.194265822,0.315177389,1.635935174,0,0.676269531
7/9/2009,0.460423953,0.867227656,0.437865008,6.082350887,0.452718692,0.872633261,0.453099146,0.881068842,0.473489568,7.859666794,0.477711729,3.755171064,0.425727375,0.844860312,0.28,0.896484375
7/10/2009,0.424325353,2.288535079,0.403663662,0.869662146,0.423998098,0.831942024,0.427222878,0.879319644,0.419810143,0.883499503,3.176292666,5.503902076,0.43809933,0.885158118,0,0.595703125
7/11/2009,2.736279346,3.790870229,4.050432269,4.258668622,2.810215634,3.636907087,0.472065661,0.903217974,0.480004889,2.553433928,0.435844889,0.919335519,0.463015446,0.891832973,0,0.853027344
7/12/2009,0.466683097,0.863214076,0.491058423,0.902932417,0.446191413,0.873306477,0.444861549,0.862117531,0.465964187,0.876809254,0.404545505,0.874974019,0.442737723,0.877431355,2,0.846191406
7/13/2009,0.472676443,0.909126815,4.275506633,4.920711312,0.46824278,0.874129827,0.465518356,0.897351553,0.476000716,0.906673235,0.432977914,0.896369121,0.422591512,0.889160917,0,0.588867188
7/14/2009,0.512603357,0.811907048,0.39462286,0.808326484,0.503023641,0.891696774,0.373434329,3.921054711,0.431923305,0.813428727,0.462969741,0.827254078,7.114074601,9.876161074,0,0.603515625
7/15/2009,0.404876177,0.789605055,0.289043608,6.067470114,0.445487345,0.830917435,0.380927938,1.093635287,5.474920363,7.09758975,0.469813748,0.883256324,0.448582136,0.868784126,0,0.52734375
7/16/2009,0.477448717,0.967946998,7.629163156,8.327130446,0.437226059,0.933558365,0.405941978,0.925396197,0.460058027,0.961186462,0.418017249,0.926814566,0.370183543,0.882583699,0,0.607421875
7/17/2009,0.412270862,0.839051698,0.428711517,0.862674985,0.426595153,0.875838945,0.436212808,0.887854664,0.442292708,0.886431859,4.756459331,5.462559893,0.420613387,0.895759261,0,0.622070313
7/18/2009,0.378808947,0.8657768,4.691455333,7.826021322,0.490068191,5.194611956,2.346430187,5.395222047,4.891989211,6.00327235,6.329577171,8.190075579,0.395513846,3.944794275,1.06,0.439453125
7/19/2009,0.460839093,0.869917239,0.465749923,0.937244414,0.487953748,0.911250476,0.492720969,0.973346233,0.501279373,0.934453762,0.457486329,0.94353889,0.485261064,0.940976697,0,0.662109375
7/20/2009,4.655033041,5.424800019,0.43093244,3.123746053,0.432609332,3.958650323,0.407449284,0.885693777,0.382213583,0.829829997,0.388684107,0.885473814,2.531402204,4.267605132,0,0.595703125
7/21/2009,0.376132933,0.937021617,0.459118102,4.215414762,0.434531795,0.908650749,0.441220838,0.906565234,6.573489467,8.415155246,0.388639362,0.906016872,0.393826816,0.936778553,0.26,0.41784668
7/22/2009,0.441006094,0.850906627,4.366219229,6.128188937,0.390227229,2.69230704,0.416375435,0.886954218,0.414379247,0.898311916,0.440240981,0.857246916,0.405213806,0.851033638,0,0.6875
7/23/2009,0.436149364,0.872292539,0.482279174,0.870729839,0.469803873,0.873927425,0.810884969,3.614977142,0.445625826,0.917652257,0.445392574,0.857088493,0.437706294,0.870773,0,0.603515625
7/24/2009,4.566541169,6.125948858,0.433928288,0.917314679,0.443509648,0.83273604,0.440216478,0.905280062,0.47143792,0.859344677,0.412949839,0.892720507,-3.61111592,3.296525053,0.52,0.923828125
7/25/2009,0.454618258,0.838105498,0.50210755,0.882275818,-0.50728199,5.179567427,0.444197712,0.892024095,0.488040875,0.89695051,6.485525651,8.216086645,0.438081175,0.892668737,0,0.456054688
7/26/2009,0.419187289,0.871859119,0.633686975,6.568774965,0.444153707,0.885436875,0.427407453,0.881221335,0.455319799,0.879071563,0.409353082,0.896450937,0.446283341,0.881863674,0.42,0.966796875
7/27/2009,0.523458954,0.909613758,0.527706022,0.901306507,0.511055172,0.914754392,0.51010976,0.908596628,-7.093062121,9.488486308,0.456174175,0.913473234,0.45121363,0.91016862,0,0.630859375
7/28/2009,0.42071593,0.87737324,1.519680531,3.109511786,0.431845382,0.8780414,3.683812898,4.357625405,0.441589665,0.95255217,0.426589949,0.94210941,0.443930056,0.974412345,0,0.564453125
7/29/2009,3.584980658,3.749080121,5.585441642,6.707603627,3.767352159,4.756202381,5.234616091,5.485022008,0.448501037,0.92201394,0.529160275,3.3313041,0.364080403,0.904062075,0.42,0.999023438
7/30/2009,0.455305244,0.871434189,0.500147539,0.924328261,0.482779796,0.90493091,0.419553409,0.903652543,0.458170271,0.8942831,0.435614169,0.874576809,0.41423462,0.911803237,0,0.338867188
7/31/2009,0.430671078,0.865217997,0.436985514,0.910954254,1.455678808,4.464146018,0.440857473,0.90967713,0.435939987,0.915450124,-1.53606069,2.928731081,0.463748672,0.939551227,0,0.6015625
8/1/2009,0.147590304,0.470137297,0.213332033,0.606478762,0.316214107,0.648143868,0.180221427,0.580456338,0.408408693,0.718235987,0.282976599,0.69208395,0.315226662,0.673190436,0,0.619140625
8/2/2009,0.382889655,0.827661728,0.445183204,0.866973817,0.38699179,0.831556272,0.364754473,1.633641588,0.371337297,0.777131431,0.389415995,0.880698025,0.428217335,0.839579123,0,0.75390625
8/3/2009,0.40135699,0.84383706,0.384087571,0.832001303,0.376700457,0.848603275,1.405578423,6.395442563,0.383948559,0.840672522,0.389093811,0.823437165,0.4021076,0.828012831,0,0.643554688
8/4/2009,5.808948866,8.372765201,0.471855872,0.849518413,0.876326414,3.627524243,0.445800799,0.850295451,0.491435638,0.901146006,0.368009375,3.419851144,0.47292076,0.845584949,0,0.634765625
8/5/2009,2.397147853,7.529513535,-7.872499072,8.772532504,0.440907851,0.888581148,0.445791932,0.912331971,0.437848441,0.87389988,0.440047447,0.874576139,0.503606234,1.099746352,3.6,0.791992188
8/6/2009,0.476832144,0.875567477,0.483497813,0.878641323,0.482589058,0.870636327,0.46309487,0.888282856,2.454206858,7.65440217,0.461270463,0.868868318,0.431353845,0.871349673,0,0.750244141
8/7/2009,1.804994996,2.866725746,0.934153742,2.290401598,0.594340023,1.080298922,0.806394614,2.045277247,0.588775557,1.159904816,0.808044395,1.016780779,0.638313806,1.092974123,0,0.5859375
8/8/2009,0.365683872,0.859726611,0.422602916,0.892441463,0.371707194,0.885654481,4.053070216,5.289182363,0.389583756,0.880126963,0.344761079,0.875542446,0.427247489,4.226462977,0,0.528808594
8/9/2009,0.431661754,0.874960696,0.451441889,0.886166064,5.677003387,6.953289268,0.443215366,0.919790591,5.063260313,5.009512462,0.428760445,0.905825174,0.460787595,0.882920789,0,0.669921875
8/10/2009,0.466828462,0.926808125,0.431595288,0.913482708,0.406618219,2.098939107,5.545030883,6.361698129,0.429220055,0.907225502,0.423277967,0.889166418,0.427219012,0.910092546,0,0.62109375
8/11/2009,0.435177451,2.398725127,0.402921905,0.885072764,0.399732673,0.865758685,0.423428351,0.875229765,7.750466386,8.640533279,0.42971185,0.848518456,0.41990519,0.857696025,5,9.98E-07
8/12/2009,0.38451164,0.775129584,0.424782888,0.8946758,0.390370022,0.838321678,0.338558789,0.87917101,0.380578021,0.816100371,0.387826632,0.821403768,0.360984658,0.87082311,0,0.855957031
8/13/2009,3.032046963,6.771409417,0.424870191,0.857726642,0.466469806,0.870195147,6.584803065,7.633696191,0.43938288,0.774542266,0.508931786,0.864337626,0.500241269,5.898815454,3.2,0.000282288
8/14/2009,0.295014436,6.005356997,7.719339147,8.427346848,0.417222914,0.888652987,12.84299438,12.55350926,0.728097445,7.003396575,0.357712807,0.897250816,0.373141522,0.787994666,3.9,0.897949219
8/15/2009,0.63195537,1.186496063,0.442825554,0.900002514,0.515791524,0.894566097,0.595979232,0.766370211,2.835090738,3.390916513,0.732423747,0.966706652,0.652072248,0.932597384,0,0.9609375
8/16/2009,0.505480467,0.897955541,0.416685522,3.641220362,5.805936625,7.083510157,-6.005777854,4.669210843,0.472204818,0.940862295,0.481146563,0.888695227,0.457336351,0.886692276,0,0.59375
8/17/2009,0.374606949,0.787577104,3.170228191,2.936376447,0.550458827,1.854337471,-1.507596673,3.509782726,2.348706301,2.26456782,0.413010652,0.827981051,0.499940929,0.954453008,0,0.57421875
8/18/2009,0.514049462,0.920478829,0.458127731,1.004040503,0.501618112,0.929499313,0.57965299,0.944935381,0.286469425,0.79670094,0.229656438,0.71162479,0.351442785,0.748809767,2.7,0.003143311
8/19/2009,0.445419404,0.902985757,0.445799871,0.988413806,0.793542885,6.492713949,0.432202194,0.893863606,0.434023667,0.902668208,0.430816043,0.925465099,0.216347362,7.550269015,0,0.576171875
8/20/2009,5.673044889,6.380782712,3.04901402,5.203968977,0.36253467,0.877930269,4.840330674,4.07388768,0.362840939,0.855190666,5.229564956,5.286487427,0.369903176,0.866341233,0,0.62109375
8/21/2009,0.43699314,0.772731961,1.444833278,2.854611905,0.79016242,2.199231916,0.321167154,1.742821375,0.504227485,2.030985376,0.37695875,0.790813906,0.394053255,0.952956602,2.55,0.624511719
8/22/2009,0.38862667,0.834850373,3.508225167,3.740048619,0.344445349,1.290807241,0.402038611,0.855822517,1.650963373,3.202389947,0.385646242,0.838512739,-3.794647564,4.563958369,0,0.572265625
8/23/2009,0.53697059,1.03079187,0.384468587,0.798866756,0.45122299,1.15271208,0.578482359,0.84149343,0.366228367,0.837033199,0.678188849,1.048834307,0.502613065,0.926292902,0,0.641601563
8/24/2009,0.36220957,0.941199448,0.359449757,0.896233116,0.40116107,0.901116557,0.382102951,0.904723107,0.342701636,0.936452185,6.924375019,7.743907061,0.437585967,2.383069922,0,0.602539063
8/25/2009,0.43096325,7.61475966,0.40798131,0.881017044,0.3854338,0.901853304,0.428640596,4.010336982,0.397372558,0.890103585,0.343019613,0.829084367,0.361010802,0.89478002,2.2,0.05078125
8/26/2009,3.560252368,6.954532844,0.435305131,0.976576824,0.470053359,0.878916212,0.464380683,0.872945301,-6.941521602,8.310309659,0.423935604,4.357284829,0.424491267,0.90763258,0,0.954833984
8/27/2009,0.430319823,0.886950452,2.276919935,3.815236723,0.466331896,2.363765064,0.458391595,0.923408837,0.434776393,0.889852123,0.450212731,4.234242239,8.054383898,9.553678324,3.6,0.995361328
8/28/2009,0.440196811,1.041435686,0.5679436,1.117266639,0.428894455,1.151089868,0.925118834,2.198239712,1.448685466,2.274309515,0.380760433,0.885445037,0.357085446,0.982406973,0,0.626953125
8/29/2009,0.690258046,1.588482583,3.960744108,3.59520151,4.886028953,5.883977239,0.86120444,1.753442253,0.562148511,1.266413165,0.781353293,1.442944127,0.657666424,1.262639206,0,0.671875
8/30/2009,0.496634386,0.899956963,-0.226989504,2.378211831,0.510493868,1.008826003,0.37954354,1.921808772,0.513373071,0.969969567,0.48822729,0.96019383,0.091155101,2.93183439,3.6,0.066894531
8/31/2009,0.42554266,0.953599243,0.436104892,1.704307641,0.442187437,0.958635122,-5.210565239,6.615738878,0.437404533,0.969773301,0.465788954,0.944536061,0.454743969,0.950287717,3.05,0.004547119
9/1/2009,5.52530861,6.708649111,1.314820078,4.719478252,1.972147392,6.740730944,4.966389397,5.057668797,2.265554344,2.877459831,1.005937007,5.75731789,4.084117955,6.53689328,0,0.655273438
9/2/2009,0.477917019,4.12016999,0.487590648,1.02057572,0.635618549,1.065783651,2.996935775,5.195299428,0.254204959,3.370873335,0.646447547,1.171384584,0.576490084,1.07179819,0,0.41015625
9/3/2009,0.104407718,1.957930213,0.467039106,0.815175238,-1.015659554,5.603673223,6.8500293,7.457191518,0.41910727,0.769260245,0.387958452,0.844435093,0.367305695,0.787371782,0.39,0.982910156
9/4/2009,0.428184147,0.964515356,0.42006475,0.892399127,0.462362544,0.959355927,0.433517925,0.919574895,0.438623361,0.920195858,0.450417736,0.952191735,0.33297824,3.691517631,0,0.957519531
9/5/2009,0.482371903,0.94050543,3.290897521,5.839698798,0.490854235,0.948992953,0.502442209,0.960353147,0.514180451,0.96767545,0.476091503,0.951114008,0.497189132,0.968339291,0,0.657226563
9/6/2009,0.28415834,0.62384818,0.350117325,0.726755972,0.305650189,0.716663416,0.211631144,0.711996378,0.374815399,0.730234945,0.363469768,0.74068067,0.415827947,0.748706058,0,0.607421875
9/7/2009,0.452933344,3.904050392,0.490592862,0.907915559,0.468434095,0.916670939,0.510047996,0.951448212,5.380800113,8.871474296,0.499617674,0.972921564,0.42983023,0.988197899,0,0.6484375
9/8/2009,6.342511344,6.902797142,0.524814271,0.951621311,0.478318625,0.943593944,0.52444597,3.44760363,0.510317972,0.933879141,0.23497348,7.563323128,0.323274054,3.039723643,0,0.907714844
9/9/2009,0.407695402,0.86374151,0.529810594,0.876098109,0.394726019,0.896692039,0.403771694,0.895898237,0.405947362,0.805010927,0.418504436,0.896688491,0.440411887,0.928135401,0,0.358154297
9/10/2009,1.705062,2.145084292,-0.459695314,3.656168068,2.848126266,3.204352403,3.14486439,3.991907615,2.899026948,3.195487456,2.115819318,1.307446049,2.515778396,3.031148065,0.52,0.896484375
9/11/2009,0.403011163,0.909347708,0.466679776,0.927951168,0.422712626,0.954397677,0.437615371,4.75513871,0.465373819,0.938474131,0.367413584,5.829532346,0.689782696,4.923307101,0,0.426757813
9/12/2009,0.924003914,4.170699859,2.623105081,2.128473362,-0.699361618,2.076500241,-1.850011447,2.076668398,1.851309258,4.050469853,0.228423494,3.577443357,-0.897443577,4.227308552,0,0.658203125
9/13/2009,0.442736515,0.930575482,0.474035633,0.968828018,0.463971207,5.566567997,0.477832628,3.635838985,0.493334469,0.95032387,0.477584119,0.986952469,6.273099283,7.929136933,0,0.824707031
9/14/2009,2.985551396,4.680633551,1.819135658,2.269370203,0.417896631,0.956621594,0.413481848,0.991933888,0.458264353,0.967530359,1.203220057,1.155764356,0.435641476,0.989996765,0,0.634765625
9/15/2009,0.444315315,0.959077391,0.448046948,0.965617541,0.449369056,0.94452564,0.460654083,0.978971928,0.471723565,0.974268807,0.447122713,0.953082271,0.440432191,0.976931742,0,0.5234375
9/16/2009,0.44862599,0.983989491,0.420112476,0.95475421,0.425366055,0.942569165,0.429385739,0.971561688,0.446723729,0.950454092,0.434234207,0.943037746,0.445708906,0.965235979,0,0.642578125
9/17/2009,3.927556765,3.951253623,0.618557151,5.102367285,0.478851828,1.032633527,5.092722328,6.145609277,0.568590871,1.016280415,0.521524977,1.038265382,0.532336532,0.98659807,0,0.6484375
9/18/2009,0.432256331,0.921911254,6.359212211,7.970550891,0.422990227,0.975502541,0.459371378,0.982794067,0.4481324,0.945802807,0.443906771,0.924008856,-3.482298181,7.566528895,0,0.3203125
9/19/2009,3.415237505,3.641734686,0.973644332,1.865503753,0.171285945,3.291414699,0.432022467,0.934276188,0.421850045,0.906963472,0.412850988,0.797168053,3.200821193,4.034703385,0,0.638671875
9/20/2009,0.152876425,3.721194656,1.630949868,4.12198953,0.380574073,1.046540718,0.170127684,3.38589088,0.483225112,0.83834267,0.404585628,1.048400198,0.547877978,1.050296034,0,0.348388672
9/21/2009,0.516921458,4.822659548,-2.486426808,3.689882047,0.4761462,6.453424421,0.554315964,0.998033157,0.517029687,0.991135971,6.383855517,7.262502552,0.453064714,3.526144017,0,0.967285156
9/22/2009,0.433966972,1.649431748,0.474533157,0.970305678,0.483554886,0.990680674,0.470652281,4.621458313,0.503800294,0.949141391,0.492874604,0.966976682,-8.187931119,9.330544805,0,0.914550781
9/23/2009,0.521882342,0.981840297,0.500330506,1.046269656,0.488546947,1.040896704,0.479539741,4.743317303,3.7884844,4.565647695,3.480762893,5.516213059,2.879648116,4.368883787,0,0.792480469
9/24/2009,4.573351712,4.811364707,0.650756612,2.003813014,2.346453214,4.096812618,0.396183776,1.074520577,0.42500708,1.068336353,0.487579174,1.636481425,0.481197553,1.782999772,1,0.626953125
9/25/2009,-3.091486361,5.106809101,0.466006996,4.636998139,0.412683373,0.951288971,0.481295079,3.909914392,5.381463357,6.059915973,0.443706905,0.986894064,0.43062392,0.983725083,0,0.341796875
9/26/2009,0.436008133,0.978762353,0.387836229,0.939979594,0.407226042,0.87061423,5.960061289,6.52514225,0.386469494,0.948816914,0.375589969,0.929260416,0.405413738,2.35555022,0,0.544921875
9/27/2009,4.846536744,6.090824051,1.941701077,4.936990636,0.437855366,0.934723912,0.445352011,0.930427797,5.950962607,7.931497895,0.260813305,6.022021438,0.507600844,0.930787232,0,0.65625
9/28/2009,0.398404583,0.819183655,0.506007527,0.928643913,0.448550229,0.985969055,0.453238422,1.0293177,0.485111704,0.934062278,0.446599127,0.889277459,0.487920932,0.98187393,0.38,0.463378906
9/29/2009,0.521769101,1.21011529,0.49298581,4.27504625,1.016413155,2.768239411,0.458498137,0.948661906,0.487701635,0.959909369,0.541501749,2.63995733,5.61905085,6.63480912,0.46,0.939453125
9/30/2009,0.461951504,1.002828221,0.444857282,1.004174986,-6.444579431,8.814308578,0.468894767,0.991908269,0.449994584,0.97617718,0.441425849,0.943916851,0.442886868,1.006711723,0,0.666015625
10/1/2009,4.7952327,4.925818766,0.480761242,1.023094772,5.405008504,6.18955418,0.454443204,0.975215991,-3.391032323,4.082903258,3.369188233,4.403819976,5.420000071,4.963881119,0,0.64453125
10/2/2009,0.508459055,1.777211636,4.856155273,5.589029942,1.609120611,3.321257939,0.455785389,1.013097562,0.411965263,0.981290013,0.420902509,0.978861765,4.474072941,4.74292529,0,0.330322266
10/3/2009,0.451141129,0.850158947,0.437885154,0.952150315,0.421753627,0.986392722,0.456046832,0.955853802,0.430550096,1.038231452,0.490965257,0.977526749,0.481855134,1.043983718,0,0.774414063
10/4/2009,0.48422961,0.625452537,0.453720062,0.995706599,4.279719996,5.760249124,5.673095109,6.11241936,-6.902864224,7.22932887,0.48620484,0.934235454,5.751471099,6.696724371,0,0.595703125
10/5/2009,0.45217024,4.401853865,7.18261649,8.395313717,0.427391385,0.976378516,0.437585587,0.980063518,0.458727416,2.481974946,0.457278681,4.005969304,0.45824855,0.982249949,0,0.439453125
10/6/2009,0.461213521,0.989192815,4.363237837,7.217690883,0.473493654,0.951466614,0.450480456,0.969543878,6.750300547,8.292042848,0.44329829,0.979643172,7.425693715,6.66991554,0,0.918212891
10/7/2009,0.705258431,1.364937078,0.117340263,1.445483893,1.257916523,1.783749999,0.150574086,0.52089973,1.124931582,1.791371156,0.641625555,2.328819583,1.182376992,0.296678279,2.8,0.018066406
10/8/2009,0.472088234,0.913873079,0.48458512,4.531479607,0.465653444,0.954334981,0.454175586,0.9117586,5.066928088,4.834371694,0.46151247,6.113622648,-6.558111361,7.523119264,5,0.001655579
10/9/2009,0.479718081,1.01584906,8.637927368,8.298771471,0.45344675,0.879971377,0.453502194,0.961993434,0.473371541,5.486291892,0.439413098,0.949408924,10.06448945,10.8151748,0,0.60546875
